GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""49000""",Utah,7,SAPCE2,20,...,   Financial services and insurance,Dollars,1274,1350,1428,1549,1541,1592,1697,1784,1912,1965,2037,2029,1869,1960,2027,2031,2099,2223,2331,2403,2583,2817,2911,3045
" ""49000""",Utah,7,SAPCE2,21,...,   Other services,Dollars,1024,1118,1164,1259,1342,1372,1470,1523,1591,1693,1763,1803,1799,1772,1829,1852,1807,1947,2002,2094,2189,2389,2597,2547
" ""49000""",Utah,7,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,326,364,393,445,498,547,522,497,493,574,596,654,634,613,623,691,710,734,704,715,738,765,727,908
" ""49000""",Utah,7,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1585,1612,1654,1765,1899,2051,1985,1993,2059,2263,2383,2528,2628,2712,2813,3005,3065,3216,3247,3456,3467,3563,3771,3738
" ""49000""",Utah,7,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1259,1248,1261,1320,1400,1504,1463,1496,1566,1689,1787,1874,1994,2099,2190,2314,2356,2482,2543,2740,2729,2798,3044,2830
" ""50000""",Vermont,1,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,21468,22701,24121,25735,27142,28280,29814,31537,33312,34851,36004,37352,37157,38391,40102,41226,42168,43608,44206,44974,45977,48047,49285,47397
" ""50000""",Vermont,1,SAPCE2,2,..., Goods,Dollars,7632,7895,8499,9047,9527,9939,10390,11080,11607,11929,12240,12504,11994,12437,13112,13328,13579,13874,13748,13739,14045,14696,14887,15259
" ""50000""",Vermont,1,SAPCE2,3,...,  Durable goods,Dollars,2563,2758,2995,3150,3357,3600,3765,3989,4045,3965,4045,3819,3628,3718,3833,3936,4072,4255,4395,4468,4560,4733,4779,4929
" ""50000""",Vermont,1,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1139,1246,1337,1381,1480,1578,1644,1723,1657,1517,1526,1363,1306,1403,1487,1549,1636,1758,1876,1888,1982,2059,2040,2044
" ""50000""",Vermont,1,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,520,553,617,697,765,833,866,953,977,987,993,952,858,856,867,893,910,929,958,1004,1028,1089,1115,1193
" ""50000""",Vermont,1,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,649,694,759,771,816,880,928,965,1032,1052,1095,1078,1049,1027,1033,1043,1063,1092,1069,1086,1070,1101,1135,1233
" ""50000""",Vermont,1,SAPCE2,7,...,   Other durable goods,Dollars,255,265,282,301,296,308,327,348,379,409,430,426,416,432,446,451,464,476,492,490,480,484,489,458
" ""50000""",Vermont,1,SAPCE2,8,...,  Nondurable goods,Dollars,5069,5137,5503,5897,6169,6339,6625,7091,7562,7965,8195,8685,8365,8719,9279,9393,9507,9619,9353,9271,9485,9963,10108,10331
" ""50000""",Vermont,1,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,2000,2053,2168,2257,2373,2434,2514,2627,2747,2851,2980,3195,3313,3390,3521,3621,3654,3712,3751,3734,3776,3952,4035,4420
" ""50000""",Vermont,1,SAPCE2,10,...,   Clothing and footwear,Dollars,884,872,886,902,893,884,882,897,921,932,916,877,826,836,845,846,863,877,886,892,887,899,904,811
" ""50000""",Vermont,1,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,624,551,606,788,815,798,929,1125,1329,1474,1527,1792,1340,1536,1835,1815,1776,1682,1262,1110,1220,1390,1299,980
" ""50000""",Vermont,1,SAPCE2,12,...,   Other nondurable goods,Dollars,1560,1660,1843,1951,2089,2223,2299,2443,2566,2707,2772,2822,2887,2957,3078,3110,3213,3347,3454,3535,3603,3722,3870,4119
" ""50000""",Vermont,1,SAPCE2,13,..., Services,Dollars,13836,14805,15623,16688,17615,18341,19424,20456,21704,22922,23765,24847,25163,25954,26990,27897,28589,29733,30457,31235,31931,33350,34398,32138
" ""50000""",Vermont,1,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,13078,13848,14604,15558,16343,17109,18146,19153,20307,21326,22188,23070,23256,23938,24769,25499,26088,27133,27806,28434,29052,30347,31373,28897
" ""50000""",Vermont,1,SAPCE2,15,...,   Housing and utilities,Dollars,4022,4228,4430,4693,5014,5173,5372,5655,6055,6363,6720,7046,7122,7235,7413,7660,7715,8048,8181,8277,8314,8771,9055,9407
" ""50000""",Vermont,1,SAPCE2,16,...,   Health care,Dollars,2756,2926,3185,3440,3766,4155,4556,4792,5122,5466,5760,6052,6388,6634,6877,7174,7440,7650,7817,8114,8221,8537,8962,8490
" ""50000""",Vermont,1,SAPCE2,17,...,   Transportation services,Dollars,666,711,762,822,884,908,979,1047,1094,1105,1098,1123,1060,1028,1103,1114,1118,1191,1218,1285,1289,1410,1461,1085
" ""50000""",Vermont,1,SAPCE2,18,...,   Recreation services,Dollars,881,892,904,927,927,949,985,1038,1065,1122,1135,1180,1188,1232,1245,1322,1380,1426,1501,1610,1716,1793,1856,1214
" ""50000""",Vermont,1,SAPCE2,19,...,   Food services and accommodations,Dollars,1487,1533,1580,1685,1717,1796,1883,2019,2096,2175,2227,2287,2281,2381,2491,2588,2697,2842,2976,3038,3157,3258,3352,2345
" ""50000""",Vermont,1,SAPCE2,20,...,   Financial services and insurance,Dollars,1247,1393,1516,1698,1655,1672,1782,1952,2102,2182,2268,2291,2099,2217,2346,2390,2531,2673,2821,2789,2880,2933,2908,2903
" ""50000""",Vermont,1,SAPCE2,21,...,   Other services,Dollars,2018,2163,2227,2293,2379,2457,2588,2650,2774,2914,2981,3092,3117,3212,3294,3251,3206,3304,3292,3321,3474,3645,3779,3453
" ""50000""",Vermont,1,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,758,958,1019,1130,1272,1232,1279,1303,1397,1596,1577,1777,1908,2015,2221,2398,2501,2600,2652,2801,2880,3003,3025,3241
" ""50000""",Vermont,1,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,2463,2765,2853,3020,3273,3276,3365,3497,3786,4137,4170,4433,4703,4952,5203,5486,5684,5904,6068,6362,6452,6753,6956,6962
" ""50000""",Vermont,1,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1705,1807,1834,1890,2001,2044,2086,2194,2389,2541,2594,2656,2795,2937,2983,3087,3183,3303,3416,3561,3572,3750,3931,3721
" ""51000""",Virginia,5,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,20691,21778,23211,24737,25652,26708,28076,29850,31725,33209,34585,35511,34807,35821,36786,37474,37973,38886,39499,40392,41429,43092,44124,42757
" ""51000""",Virginia,5,SAPCE2,2,..., Goods,Dollars,7826,8171,8870,9388,9516,9795,10224,10898,11511,11958,12146,12086,11346,11725,12286,12519,12599,12719,12722,12791,13199,13672,13986,14582
" ""51000""",Virginia,5,SAPCE2,3,...,  Durable goods,Dollars,2756,2994,3279,3460,3509,3685,3817,4118,4290,4337,4315,3980,3664,3758,3874,3987,4075,4127,4268,4324,4408,4604,4740,5097
" ""51000""",Virginia,5,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1118,1205,1297,1364,1426,1491,1518,1600,1590,1504,1509,1294,1193,1273,1307,1386,1417,1455,1531,1561,1572,1610,1586,1642
" ""51000""",Virginia,5,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,653,699,776,812,841,905,941,1020,1076,1087,1057,972,871,867,885,901,922,937,988,1011,1043,1096,1120,1254
" ""51000""",Virginia,5,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,624,705,781,842,810,840,876,973,1073,1144,1119,1094,1002,999,1036,1040,1068,1056,1052,1059,1101,1189,1309,1498
" ""51000""",Virginia,5,SAPCE2,7,...,   Other durable goods,Dollars,361,386,425,441,432,449,481,524,551,602,631,620,598,619,647,660,668,680,696,693,692,709,724,703
" ""51000""",Virginia,5,SAPCE2,8,...,  Nondurable goods,Dollars,5070,5177,5591,5928,6007,6109,6407,6780,7221,7621,7831,8106,7682,7967,8412,8532,8524,8592,8454,8467,8791,9068,9246,9485
" ""51000""",Virginia,5,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1768,1796,1895,1979,2024,2077,2128,2215,2329,2431,2518,2619,2614,2655,2737,2813,2801,2837,2887,2959,3080,3127,3195,3538
" ""51000""",Virginia,5,SAPCE2,10,...,   Clothing and footwear,Dollars,991,1028,1088,1094,1076,1074,1102,1155,1182,1214,1194,1161,1104,1135,1154,1173,1166,1172,1181,1187,1171,1189,1194,1105
" ""51000""",Virginia,5,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,616,557,619,775,750,707,830,964,1174,1299,1374,1541,1121,1297,1530,1519,1473,1392,1041,903,1011,1126,1074,786
" ""51000""",Virginia,5,SAPCE2,12,...,   Other nondurable goods,Dollars,1697,1796,1989,2080,2157,2251,2346,2446,2536,2676,2745,2785,2843,2880,2992,3027,3084,3191,3345,3417,3530,3626,3783,4056
" ""51000""",Virginia,5,SAPCE2,13,..., Services,Dollars,12865,13607,14342,15349,16136,16913,17852,18953,20214,21251,22439,23425,23461,24096,24500,24954,25374,26167,26777,27602,28230,29420,30139,28174
" ""51000""",Virginia,5,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,12710,13395,14108,15092,15840,16561,17472,18588,19841,20795,21971,22778,22817,23428,23801,24158,24577,25314,26002,26736,27387,28469,29272,26939
" ""51000""",Virginia,5,SAPCE2,15,...,   Housing and utilities,Dollars,4081,4267,4439,4669,4956,5091,5290,5526,5870,6144,6558,6928,7020,7202,7185,7197,7471,7603,7642,7730,7850,8152,8332,8535
" ""51000""",Virginia,5,SAPCE2,16,...,   Health care,Dollars,2465,2567,2667,2836,3049,3313,3530,3775,4018,4182,4453,4682,4901,5034,5202,5384,5425,5623,5928,6210,6371,6586,6897,6361
" ""51000""",Virginia,5,SAPCE2,17,...,   Transportation services,Dollars,683,723,789,840,827,806,851,906,953,971,981,977,947,974,1048,1080,1120,1150,1196,1251,1287,1334,1401,1024
" ""51000""",Virginia,5,SAPCE2,18,...,   Recreation services,Dollars,945,1031,1120,1225,1288,1415,1491,1602,1723,1844,1928,1971,1977,2051,2023,2080,2055,2078,2092,2152,2165,2263,2295,1638
" ""51000""",Virginia,5,SAPCE2,19,...,   Food services and accommodations,Dollars,1331,1372,1438,1546,1579,1623,1733,1875,2005,2123,2202,2256,2221,2276,2355,2431,2467,2562,2686,2761,2829,2914,2998,2384
" ""51000""",Virginia,5,SAPCE2,20,...,   Financial services and insurance,Dollars,1367,1461,1550,1705,1648,1678,1791,1926,2104,2244,2387,2438,2258,2379,2460,2485,2549,2651,2722,2773,2955,3143,3131,3161
" ""51000""",Virginia,5,SAPCE2,21,...,   Other services,Dollars,1838,1974,2104,2271,2493,2635,2786,2978,3168,3287,3462,3526,3494,3513,3527,3502,3490,3647,3736,3858,3929,4076,4219,3837
" ""51000""",Virginia,5,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,155,212,234,258,297,352,380,365,373,456,468,647,644,668,699,797,796,853,775,866,844,951,866,1235
" ""51000""",Virginia,5,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1576,1745,1802,1877,2018,2213,2390,2522,2679,2845,2984,3246,3358,3468,3569,3740,3806,3920,3995,4232,4310,4519,4610,4640
" ""51000""",Virginia,5,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1421,1532,1568,1620,1721,1861,2010,2157,2306,2389,2516,2599,2714,2800,2870,2943,3010,3068,3221,3366,3466,3567,3743,3405
" ""53000""",Washington,8,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,20983,22716,24116,25689,26144,26811,28087,29606,31176,32802,34270,35251,34350,35016,36186,37169,38164,39505,40658,42031,43863,46157,47688,46041
" ""53000""",Washington,8,SAPCE2,2,..., Goods,Dollars,7474,8030,8534,9056,8926,9044,9565,10103,10661,11205,11663,11447,10562,10781,11296,11474,11857,12084,12021,12207,12725,13359,13654,14412
" ""53000""",Washington,8,SAPCE2,3,...,  Durable goods,Dollars,2702,3113,3329,3488,3394,3481,3656,3846,3980,4126,4302,3950,3538,3544,3641,3745,3976,4120,4233,4492,4711,4990,5121,5504
" ""53000""",Washington,8,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1062,1225,1318,1369,1299,1349,1352,1378,1401,1341,1389,1178,1085,1119,1154,1201,1296,1342,1416,1462,1522,1553,1509,1518
" ""53000""",Washington,8,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,608,703,750,784,782,804,847,904,952,1017,1045,971,823,820,811,824,869,897,943,999,1050,1125,1150,1228
" ""53000""",Washington,8,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,735,851,908,968,951,957,1061,1137,1161,1271,1333,1282,1141,1105,1144,1179,1256,1319,1311,1459,1557,1706,1848,2168
" ""53000""",Washington,8,SAPCE2,7,...,   Other durable goods,Dollars,296,333,353,367,361,371,395,427,467,497,535,519,489,501,531,541,556,562,563,573,582,606,614,591
" ""53000""",Washington,8,SAPCE2,8,...,  Nondurable goods,Dollars,4773,4917,5204,5567,5532,5563,5908,6256,6681,7080,7361,7497,7024,7236,7655,7728,7881,7963,7788,7715,8015,8368,8533,8908
" ""53000""",Washington,8,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1913,1981,2059,2160,2207,2259,2383,2519,2689,2813,2918,3010,2954,2964,3063,3110,3171,3212,3215,3189,3233,3313,3382,3836
" ""53000""",Washington,8,SAPCE2,10,...,   Clothing and footwear,Dollars,835,873,896,902,879,862,872,907,971,1001,1022,949,855,935,1020,1039,1074,1066,1050,1050,1086,1144,1164,1068
" ""53000""",Washington,8,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,584,527,569,735,648,586,696,799,925,1017,1061,1173,835,946,1121,1108,1107,1051,808,709,824,931,882,662
" ""53000""",Washington,8,SAPCE2,12,...,   Other nondurable goods,Dollars,1441,1536,1680,1770,1798,1855,1957,2031,2095,2249,2361,2365,2379,2392,2451,2472,2529,2634,2715,2768,2872,2981,3105,3341
" ""53000""",Washington,8,SAPCE2,13,..., Services,Dollars,13509,14686,15583,16633,17219,17767,18522,19503,20515,21596,22607,23804,23788,24235,24890,25695,26307,27421,28637,29824,31137,32798,34034,31629
" ""53000""",Washington,8,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,13067,14155,15011,16044,16597,17068,17786,18769,19795,20778,21779,22856,22804,23218,23771,24415,24953,26022,27131,28227,29464,31050,32272,29678
" ""53000""",Washington,8,SAPCE2,15,...,   Housing and utilities,Dollars,3913,4076,4247,4470,4734,4876,5023,5231,5511,5828,6123,6616,6727,6737,6891,6928,7090,7340,7475,7873,8320,8763,9044,9485
" ""53000""",Washington,8,SAPCE2,16,...,   Health care,Dollars,2686,2952,3165,3261,3522,3809,4058,4319,4567,4739,5091,5440,5729,5890,6031,6274,6300,6502,6897,7154,7355,7708,8143,7408
" ""53000""",Washington,8,SAPCE2,17,...,   Transportation services,Dollars,1054,1148,1192,1297,1256,1196,1207,1244,1284,1327,1395,1421,1336,1340,1430,1460,1547,1623,1694,1815,1928,2084,2174,1404
" ""53000""",Washington,8,SAPCE2,18,...,   Recreation services,Dollars,852,917,1002,1104,1135,1188,1260,1360,1408,1489,1578,1641,1627,1671,1678,1806,1880,1956,2047,2132,2184,2286,2334,1792
" ""53000""",Washington,8,SAPCE2,19,...,   Food services and accommodations,Dollars,1332,1470,1490,1552,1550,1547,1635,1733,1869,2064,2057,2070,1984,2022,2101,2219,2277,2386,2565,2682,2919,3080,3206,2346
" ""53000""",Washington,8,SAPCE2,20,...,   Financial services and insurance,Dollars,1549,1682,1823,2023,1925,1911,2007,2176,2342,2427,2486,2520,2288,2431,2502,2534,2670,2872,3041,3043,3148,3283,3298,3389
" ""53000""",Washington,8,SAPCE2,21,...,   Other services,Dollars,1682,1911,2092,2338,2475,2541,2596,2707,2814,2904,3047,3148,3113,3129,3137,3195,3189,3342,3412,3528,3610,3847,4073,3854
" ""53000""",Washington,8,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,442,531,572,589,622,699,736,734,719,819,828,948,984,1017,1119,1280,1354,1399,1506,1597,1673,1748,1762,1951
" ""53000""",Washington,8,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1860,2003,2096,2160,2259,2452,2608,2728,2826,3018,3155,3338,3475,3583,3745,3994,4130,4261,4551,4773,4964,5216,5451,5315
" ""53000""",Washington,8,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1418,1472,1524,1571,1637,1753,1872,1994,2107,2200,2327,2389,2491,2566,2626,2714,2776,2862,3045,3176,3291,3468,3689,3364
" ""54000""",West Virginia,5,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,16664,17437,18411,19492,20307,21102,21953,23208,24380,25356,26355,27395,27731,28761,30027,30874,31446,32186,33050,34015,35113,36869,37938,37206
" ""54000""",West Virginia,5,SAPCE2,2,..., Goods,Dollars,6393,6605,7004,7364,7495,7712,7970,8423,8728,9064,9371,9634,9460,9927,10500,10661,10826,10910,10894,10970,11197,11617,11765,12119
" ""54000""",West Virginia,5,SAPCE2,3,...,  Durable goods,Dollars,2080,2211,2352,2434,2506,2649,2693,2807,2773,2738,2792,2662,2606,2757,2853,2982,3043,3057,3177,3186,3196,3381,3431,3682
" ""54000""",West Virginia,5,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1002,1074,1149,1162,1248,1316,1317,1329,1262,1193,1226,1101,1091,1227,1285,1390,1413,1422,1498,1487,1502,1614,1623,1712
" ""54000""",West Virginia,5,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,506,521,551,580,572,613,625,667,684,690,687,675,646,652,664,667,678,691,721,744,758,798,812,895
" ""54000""",West Virginia,5,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,377,402,422,449,452,476,498,544,548,556,561,565,550,549,553,569,590,581,580,582,572,595,615,708
" ""54000""",West Virginia,5,SAPCE2,7,...,   Other durable goods,Dollars,196,214,229,243,234,244,253,267,279,299,319,321,319,330,351,355,362,363,378,373,364,375,381,368
" ""54000""",West Virginia,5,SAPCE2,8,...,  Nondurable goods,Dollars,4312,4394,4652,4930,4989,5064,5277,5615,5955,6326,6579,6973,6854,7170,7647,7679,7783,7853,7716,7784,8001,8236,8334,8437
" ""54000""",West Virginia,5,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1697,1715,1768,1811,1822,1842,1879,1975,2056,2155,2253,2401,2478,2524,2608,2626,2667,2697,2721,2815,2879,2911,3003,3322
" ""54000""",West Virginia,5,SAPCE2,10,...,   Clothing and footwear,Dollars,613,650,671,695,676,675,669,679,712,733,740,751,745,760,776,791,803,807,819,821,812,823,819,787
" ""54000""",West Virginia,5,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,580,517,574,698,687,666,754,886,1032,1152,1221,1385,1066,1269,1573,1571,1557,1489,1166,1039,1110,1228,1147,797
" ""54000""",West Virginia,5,SAPCE2,12,...,   Other nondurable goods,Dollars,1422,1512,1638,1726,1803,1881,1975,2075,2154,2287,2365,2436,2565,2616,2690,2691,2756,2860,3010,3109,3199,3275,3366,3530
" ""54000""",West Virginia,5,SAPCE2,13,..., Services,Dollars,10271,10832,11406,12128,12812,13390,13983,14786,15652,16292,16983,17761,18271,18834,19527,20213,20620,21277,22157,23045,23916,25253,26173,25087
" ""54000""",West Virginia,5,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,9712,10242,10725,11391,11990,12525,13108,13869,14724,15274,15994,16651,17085,17598,18193,18784,19150,19765,20596,21389,22157,23400,24271,22966
" ""54000""",West Virginia,5,SAPCE2,15,...,   Housing and utilities,Dollars,2676,2808,2952,3149,3379,3520,3667,3867,4157,4281,4489,4744,4807,4894,4980,5054,5212,5284,5379,5598,5719,6049,6139,6220
" ""54000""",West Virginia,5,SAPCE2,16,...,   Health care,Dollars,2997,3170,3281,3460,3734,4003,4214,4501,4762,4899,5161,5364,5702,5832,6005,6357,6520,6830,7299,7712,8053,8507,9036,8649
" ""54000""",West Virginia,5,SAPCE2,17,...,   Transportation services,Dollars,320,341,369,388,402,406,412,424,441,451,462,473,469,485,515,533,536,558,565,575,593,639,677,567
" ""54000""",West Virginia,5,SAPCE2,18,...,   Recreation services,Dollars,427,452,486,517,536,559,579,612,630,659,691,717,725,759,762,798,811,823,844,865,885,925,949,694
" ""54000""",West Virginia,5,SAPCE2,19,...,   Food services and accommodations,Dollars,943,986,1020,1074,1096,1139,1213,1283,1366,1445,1498,1594,1645,1729,1894,1999,1985,2012,2105,2123,2147,2215,2280,1876
" ""54000""",West Virginia,5,SAPCE2,20,...,   Financial services and insurance,Dollars,921,981,1054,1168,1133,1147,1215,1305,1420,1526,1625,1678,1589,1716,1812,1822,1882,1993,2103,2187,2374,2579,2575,2558
" ""54000""",West Virginia,5,SAPCE2,21,...,   Other services,Dollars,1428,1505,1563,1634,1712,1750,1808,1877,1948,2012,2068,2081,2149,2183,2226,2222,2204,2265,2301,2329,2385,2485,2614,2402
" ""54000""",West Virginia,5,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,559,590,682,737,822,865,874,917,928,1019,990,1110,1186,1237,1334,1429,1470,1512,1561,1656,1759,1853,1902,2120
" ""54000""",West Virginia,5,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,1584,1628,1772,1863,2013,2124,2138,2264,2359,2509,2511,2687,2869,3009,3175,3364,3455,3564,3734,3937,4152,4389,4609,4709
" ""54000""",West Virginia,5,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1024,1038,1091,1126,1191,1258,1264,1347,1430,1490,1522,1577,1684,1773,1841,1935,1986,2052,2173,2281,2393,2536,2707,2589
" ""55000""",Wisconsin,3,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,19571,20609,21870,23284,24176,24992,26239,27642,28967,30316,31297,32080,31567,32505,33664,34150,34865,35895,36747,37807,39132,40970,41987,40963
" ""55000""",Wisconsin,3,SAPCE2,2,..., Goods,Dollars,7422,7672,8243,8682,8802,8947,9286,9790,10148,10583,10822,10916,10348,10678,11215,11419,11667,11986,12019,12230,12669,13274,13460,13912
" ""55000""",Wisconsin,3,SAPCE2,3,...,  Durable goods,Dollars,2680,2869,3122,3232,3286,3406,3484,3608,3604,3576,3592,3390,3227,3313,3383,3485,3666,3886,4081,4248,4411,4637,4698,5122
" ""55000""",Wisconsin,3,SAPCE2,4,...,   Motor vehicles and parts,Dollars,1203,1284,1393,1399,1463,1491,1457,1427,1361,1248,1261,1138,1120,1191,1236,1305,1369,1459,1563,1613,1698,1764,1761,1893
" ""55000""",Wisconsin,3,SAPCE2,5,...,   Furnishings and durable household equipment,Dollars,586,628,696,738,734,767,804,865,885,893,870,822,763,764,767,768,798,836,897,946,969,1036,1053,1146
" ""55000""",Wisconsin,3,SAPCE2,6,...,   Recreational goods and vehicles,Dollars,618,669,721,769,777,822,873,947,973,1015,1020,985,898,907,916,946,1018,1093,1124,1191,1248,1330,1379,1600
" ""55000""",Wisconsin,3,SAPCE2,7,...,   Other durable goods,Dollars,272,288,312,326,313,326,350,369,384,419,441,445,446,450,464,466,481,498,497,498,497,508,505,483
" ""55000""",Wisconsin,3,SAPCE2,8,...,  Nondurable goods,Dollars,4742,4804,5121,5450,5516,5541,5801,6182,6544,7007,7229,7526,7121,7366,7832,7934,8001,8101,7938,7982,8258,8636,8761,8790
" ""55000""",Wisconsin,3,SAPCE2,9,...,   Food and beverages purchased for off-premises consumption,Dollars,1845,1854,1922,1973,2009,2002,2023,2140,2233,2372,2471,2529,2527,2523,2609,2672,2679,2713,2731,2770,2858,2928,2969,3221
" ""55000""",Wisconsin,3,SAPCE2,10,...,   Clothing and footwear,Dollars,778,800,839,863,849,842,861,871,874,888,870,872,854,872,888,893,927,949,952,983,993,1014,991,928
" ""55000""",Wisconsin,3,SAPCE2,11,...,   Gasoline and other energy goods,Dollars,611,544,615,764,735,694,821,958,1142,1297,1381,1578,1144,1326,1622,1627,1585,1509,1190,1070,1191,1379,1341,996
" ""55000""",Wisconsin,3,SAPCE2,12,...,   Other nondurable goods,Dollars,1508,1605,1744,1850,1923,2003,2096,2214,2295,2450,2508,2548,2596,2644,2714,2741,2810,2930,3065,3159,3216,3316,3461,3646
" ""55000""",Wisconsin,3,SAPCE2,13,..., Services,Dollars,12149,12936,13626,14602,15374,16045,16953,17852,18819,19733,20475,21164,21219,21827,22449,22731,23198,23909,24728,25577,26463,27696,28527,27051
" ""55000""",Wisconsin,3,SAPCE2,14,...,  Household consumption expenditures (for services),Dollars,11518,12214,12869,13764,14476,15096,15926,16819,17778,18613,19360,19901,19899,20472,20991,21171,21560,22271,23068,23810,24627,25772,26592,24916
" ""55000""",Wisconsin,3,SAPCE2,15,...,   Housing and utilities,Dollars,3467,3623,3803,4044,4322,4438,4639,4825,5180,5391,5550,5761,5766,5849,5967,5988,6130,6323,6371,6534,6718,6954,7084,7256
" ""55000""",Wisconsin,3,SAPCE2,16,...,   Health care,Dollars,2922,3085,3233,3455,3767,4144,4446,4782,5047,5322,5608,5881,6148,6419,6594,6630,6689,6843,7185,7451,7575,7923,8224,7648
" ""55000""",Wisconsin,3,SAPCE2,17,...,   Transportation services,Dollars,567,602,642,684,697,679,682,713,745,771,783,789,758,767,807,820,847,891,920,965,1009,1055,1103,884
" ""55000""",Wisconsin,3,SAPCE2,18,...,   Recreation services,Dollars,639,666,705,728,748,775,802,840,863,914,973,984,967,966,963,1002,1039,1079,1144,1208,1280,1337,1365,978
" ""55000""",Wisconsin,3,SAPCE2,19,...,   Food services and accommodations,Dollars,1129,1169,1217,1304,1320,1362,1449,1540,1612,1701,1758,1780,1763,1816,1868,1934,1984,2080,2212,2286,2382,2461,2534,2069
" ""55000""",Wisconsin,3,SAPCE2,20,...,   Financial services and insurance,Dollars,1432,1575,1698,1877,1823,1842,1952,2064,2193,2273,2335,2315,2115,2256,2364,2369,2459,2590,2702,2762,2952,3184,3238,3338
" ""55000""",Wisconsin,3,SAPCE2,21,...,   Other services,Dollars,1361,1493,1572,1673,1800,1855,1955,2055,2139,2242,2352,2390,2382,2399,2427,2428,2412,2464,2534,2604,2712,2859,3044,2743
" ""55000""",Wisconsin,3,SAPCE2,22,...,  Final consumption expenditures of nonprofit institutions serving households (NPISHs),Dollars,632,722,757,838,897,949,1027,1032,1041,1120,1116,1263,1320,1354,1458,1560,1638,1638,1660,1767,1836,1924,1935,2135
" ""55000""",Wisconsin,3,SAPCE2,23,...,   Gross output of nonprofit institutions,Dollars,2192,2310,2386,2540,2683,2848,3004,3132,3254,3391,3442,3672,3858,3998,4193,4397,4527,4574,4754,4978,5088,5332,5503,5433
" ""55000""",Wisconsin,3,SAPCE2,24,...,   Less: Receipts from sales of goods and services by nonprofit institutions,Dollars,1561,1588,1629,1702,1786,1899,1977,2099,2213,2271,2326,2408,2538,2644,2735,2836,2889,2936,3094,3211,3252,3408,3568,3298
" ""56000""",Wyoming,7,SAPCE2,1,...,Per capita personal consumption expenditures,Dollars,19131,20362,21754,23182,24086,24841,26250,28003,29929,32043,33960,34788,33135,34008,35556,36673,37430,38675,39262,39441,40628,42055,42817,42016
" ""56000""",Wyoming,7,SAPCE2,2,..., Goods,Dollars,7522,7867,8409,8740,9056,9269,9763,10438,11167,12078,12848,12913,11719,11869,12470,12619,12641,12882,12717,12426,12731,13240,13505,13969
